index_col,tweet_text,country,no_user_mentions,ukraine,russia,ukrainewar,istandwithukraine,standwithukraineflag,istandwithputin,istandwithrussia,russianukrainewar
301,hacking russia limits ukraine war made free washington post fascinating look ,Canada,0,1,1,0,0,0,0,0,0
302,pelosi finally finds time visit guess since biden kamala make pelosi seizing ,United States,1,1,0,0,0,0,0,0,0
303,speaker pelosi known interest international relations around years recall ,United Kingdom,1,0,0,0,0,0,0,0,0
304,occupied territories military destroying medical infrastructure removing equipment equip ,Ireland,1,0,0,0,0,0,0,0,0
305,railway bridge destroyed kursk region later governor region said collapse railway bridg ,Japan,1,0,0,0,0,0,0,0,0
306,criminal regime already proven cutting water supply back ,Niger,2,1,0,0,0,0,0,0,0
307,sbu claims stopped russian plan shoot passenger aircraft stinger missile blame ,Canada,1,0,0,0,0,0,0,0,0
308,defenders rih drinkable water everything boiled consumption hydration key ,Ukraine,1,0,0,0,0,0,0,0,0
309,infamous open letter intellectuals amp artists calling stop supporting amp effectively fo ,Italy,1,1,0,0,0,0,0,0,0
310,since february exported billion worth fossil fuels come countries ,Czechia,1,0,1,0,0,0,0,0,0
311,damn killers orks ,Germany,0,1,0,0,0,0,0,0,0
312,amazing news story natalia amp veronica showing bravery courage defending beloved count ,South Africa,2,0,0,0,0,0,0,0,0
313,legion stop russian invasion network battalion ,United States,3,1,0,0,0,0,0,0,0
314,year old boy sees world raped soldier front mother find ,Ukraine,1,0,1,0,0,0,0,0,0
315,even want maybe keep,United States,0,0,0,0,0,0,0,0,0
316,ukrainians authorities plan implement multiple day long curfew intelligence suggests russian planned finance ,Canada,1,0,0,0,0,0,0,0,0
317,people report explosion allegedly took place belgorod region russian telegram channels writ ,Mexico,1,0,1,0,0,0,0,0,0
318,latest ward koopmans daily thanks ,Netherlands,2,1,0,0,0,0,0,0,0
319,year old boy sees world raped soldier front mother find ,Ecuador,1,0,1,0,0,0,0,0,0
320,orcs nothing rapists murderers looters thieves disgraceful,Netherlands,0,0,0,0,0,0,0,0,0
321,guardsman maksym became father march moment see son recently took ,Niger,1,0,0,0,0,0,0,0,0
322, european politicians complicit partners ,Belgium,0,0,0,0,0,0,0,0,0
323,gonna call ,Germany,1,1,0,0,0,0,0,0,0
324,catastrophic explosion claimed russian tank eastern front ,Austria,1,1,0,0,0,0,0,0,0
325,russian armored vehicle claimed tank recently destroyed stugna p atgm operator th ,Sweden,1,1,0,0,0,0,0,0,0
326,oppose strikes civilians stated japanese prime minister fumio ,Canada,1,1,0,0,0,0,0,0,0
327,mt lb armored personnel carrier two cargo trucks previously captured russian army ,Sweden,1,1,0,0,0,0,0,0,0
328, brillianter vom ehem premier finanz amp au enminister von finnland lesenswert ,Germany,1,1,0,0,0,0,0,0,0
329,moment launching high precision oniks missiles destroyed arms depots ,Finland,1,1,1,0,0,0,0,0,0
330,days since russian invasion began today explore ukraine options respond faltering ,Ukraine,1,2,0,0,0,0,0,0,0
331,interesting improvised weapon spotted hands ukrainian troops mt lbu apc modded two b ,Sweden,1,1,0,0,0,0,0,0,0
332,stealing agricultural hardware big style ,Finland,1,1,0,0,0,0,0,0,0
333,ukrainian authorities reportedly organised daily basis mass exports grain maize oil crops amp farm ani ,India,0,0,0,0,0,0,0,0,0
334,year old boy sees world raped soldier front mother find ,Ireland,1,0,1,0,0,0,0,0,0
335,thing standing perpetrators butcha borodyanka mariupol potential future victims mo ,Germany,1,0,0,0,0,0,0,0,0
336,year old boy sees world raped soldier front mother find ,Canada,1,0,1,0,0,0,0,0,0
337,tortured victims invaders found near oblast ,Slovenia,1,1,1,0,0,0,0,0,0
338,footage ongoing evacuation civilians mainly women children elderl ,Canada,1,1,0,0,0,0,0,0,0
339,ukrainian authorities reportedly organised daily basis mass exports grain maize oil crops amp farm animals fr ,India,1,0,0,0,0,0,0,0,0
340,russian bmp allegedly destroyed national guard near izium whilst impossible verify de ,Sweden,1,1,0,0,0,0,0,0,0
341, america slow recognition major security threat ukraine hardly unique biden ,United States,1,1,0,0,0,0,0,0,0
342,said would become non bloc amp non nuclear strict legally binding guarantees fm countries pro ,India,1,1,0,0,0,0,0,0,0
343,volunteers glory heroes ,United States,1,1,0,0,0,0,0,0,0
344,governor kursk region claims collapse railway bridge sabotage ,United Kingdom,1,0,1,0,0,0,0,0,0
345,intel work behind attacks impressive even russian opsec abysmal looks like ,Netherlands,1,0,0,0,0,0,0,0,0
346,pelosi finally finds time visit guess since biden kamala make pelosi seizing ,Bulgaria,1,1,0,0,0,0,0,0,0
347,catastrophic explosion claimed russian tank eastern front ,Sweden,1,1,0,0,0,0,0,0,0
348,anniversary date holiday holy holiday said dmitry peskov spokes ,India,1,0,1,0,0,0,0,0,0
349,catastrophic explosion claimed russian tank eastern front ,France,1,1,0,0,0,0,0,0,0
350,struck train station shelling caused damaged condition tracks loading ,Niger,1,0,1,0,0,0,0,0,0
351,watch exclusive army chief gen manoj pande amp talks border ,India,3,0,0,0,0,0,0,0,0
352,occupied territories military destroying medical infrastructure removing equipment equip ,Poland,1,0,0,0,0,0,0,0,0
353, hosting russian invasion ,India,3,1,0,0,0,0,0,0,0
354,saturday reportedly saw evacuation civilians united nations convoy negotiations u ,Greece,1,0,0,0,0,0,0,0,0
355,veterans special forces arrived ,South Africa,1,1,0,0,0,0,0,0,0
356, exposed ,Portugal,0,1,0,0,0,0,0,0,0
357,year old boy sees world raped soldier front mother find ,Switzerland,1,0,1,0,0,0,0,0,0
358,year old boy sees world raped soldier front mother find ,New Zealand,1,0,1,0,0,0,0,0,0
359,icon among completely destroyed buildings borodyanka ,Mali,1,1,0,0,0,0,0,0,0
360,accordance sources chief general staff armed forces federation valery wound ,Philippines,1,0,0,0,0,0,0,0,0
361,evacuation gives chance civilians particular mothers children restore normal lives receive proper ,United States,1,0,0,0,0,0,0,0,0
362,icon among completely destroyed buildings borodyanka ,Hong Kong,1,1,0,0,0,0,0,0,0
363,russian btr armored personnel carrier destroyed fire gvozdika mm self propelled howitzer ,Sweden,1,1,0,0,0,0,0,0,0
364,update yesterday attack rus hq designed liquidate high value target chief g ,Romania,1,1,0,0,0,0,0,0,0
365, urges join int l pressure ,Sri Lanka,0,1,1,0,0,0,0,0,0
366,travel passed several vehicles going way sign children window reminde ,Canada,1,0,0,0,0,0,0,0,0
367,final call animal aid wishlist purchasing added lots frontline following direct request f ,Canada,1,1,0,0,0,0,0,0,0
368,video chaos streets policeman seen strike blindly photo journalist ,United Kingdom,0,0,0,0,0,0,0,0,0
369, ok stop fighting back send top general ,Ireland,1,1,0,0,0,0,0,0,0
370,ukrainian av ural additional era destroyed russian forces oblast ,Sweden,1,1,0,0,0,0,0,0,0
371,russian btr armored personnel carrier destroyed fire gvozdika mm self propelled howitzer ,France,1,1,0,0,0,0,0,0,0
372,nice compilation glory ,Norway,1,1,0,0,0,0,0,0,0
373,physically hurts every hit every siren courage go buildings flow away ,Israel,1,0,0,0,0,0,0,0,0
374,infamous open letter intellectuals amp artists calling stop supporting amp effectively fo ,Spain,1,1,0,0,0,0,0,0,0
375,russian ka attack helicopter engaging targets armaments mm automatic gun vikhr anti tank guided missile ,Greece,1,0,0,0,0,0,0,0,0
376,nancy pelosi got best speaker country ever heels ,United States,1,1,0,0,0,0,0,0,0
377,volunteers glory heroes ,United States,1,1,0,0,0,0,0,0,0
378,modified commercial drone dropped munition ukrainian nd mechanized brigade released footage ,Ukraine,1,0,0,0,0,0,0,0,0
379,belarus railway control boxes burned near stations crossings petrol bag ,Netherlands,2,0,0,0,0,0,0,0,0
380,today everyone opportunity add names support critically important open international appeal ,Norway,1,0,0,0,0,0,0,0,0
381,natalia usmanova azovstal staff soldiers came us told us bunker ,Germany,1,0,0,0,0,0,0,0,0
382,whereas kennard declassifieduk putin apologists favourite russian propaganda outlets attacking ,United Kingdom,0,0,0,0,0,0,0,0,0
383,year old boy sees world raped soldier front mother find ,France,1,0,1,0,0,0,0,0,0
384,year old boy sees world raped soldier front mother find ,Canada,1,0,1,0,0,0,0,0,0
385,natalia usmanova azovstal staff soldiers came us told us bunker ,Ireland,1,0,0,0,0,0,0,0,0
386,russian military show moment launch rocket rocket hit airport odessa yesterday ,Ukraine,0,0,0,0,0,0,0,0,0
387,occupied territories military destroying medical infrastructure removing equipment equip ,Jersey,1,0,0,0,0,0,0,0,0
388,nothing wait ,Bangladesh,0,0,0,0,0,0,0,0,0
389, cracks civilians disagree war system ,Germany,0,0,0,0,0,0,0,0,0
390,days since russian invasion began today explore ukraine options respond faltering ,France,1,2,0,0,0,0,0,0,0
391,year old boy sees world raped soldier front mother find ,Canada,1,0,1,0,0,0,0,0,0
392,happening ukraine matters world illumination curator illumination medium ,Australia,0,1,0,0,0,0,0,0,0
393,railway bridge destroyed kursk region later governor region said collapse railway bridg ,Ukraine,1,0,0,0,0,0,0,0,0
394,nuclear bluff must called russia simply trying gain time stave defeat cannot accept e ,Sweden,1,0,1,0,0,0,0,0,0
395,crazy f er ,France,0,0,1,0,0,0,0,0,0
396, live updates evacuation civilians steel plant underway ,Japan,0,1,0,0,0,0,0,0,0
397,lyudmyla panchenko ukrainian artist spent weeks occupation alone bed ridden without f ,United States,1,0,1,0,0,0,0,0,0
398,missiles launched cost usd billion could spent hospitals ,United Kingdom,1,1,1,0,0,0,0,0,0
399,connards ,France,0,1,0,0,0,0,0,0,0
400,see lots usa people love maybe problem usa people want usa move ,South Africa,0,0,1,0,0,0,0,0,0
401, us amp europe indispensable coexistence connection nation states ,Poland,1,1,0,0,0,0,0,0,0
402,lying poland dare set foot ukraine man coward ,South Africa,0,1,0,0,0,0,0,0,0
403,year old boy sees world raped soldier front mother find ,United States,1,0,1,0,0,0,0,0,0
404,former presidents amp amp victor yushchenko former pm call ,Norway,4,1,0,0,0,0,0,0,0
405,update yesterday attack rus hq designed liquidate high value target chief g ,Estonia,1,1,0,0,0,0,0,0,0
406,battles orcs oblast k ,Ukraine,0,1,0,1,0,0,0,0,0
407,ukraine victory war russia would catalyze digital transformation speed establishme ,Greece,1,1,1,0,0,0,0,0,0
408,damning thing guy analysis constantly calls utterly static attritional ukraini ,United States,0,0,0,0,0,0,0,0,0
409,stealing agricultural hardware big style ,Nicaragua,1,1,0,0,0,0,0,0,0
410,important remember people leaving everything behind homes belongings jobs businesses e ,Netherlands,1,0,0,0,0,0,0,0,0
411,modified commercial drone dropped munition ukrainian nd mechanized brigade released footage ,Ireland,1,0,0,0,0,0,0,0,0
412,azerbaijan closed airspace russian military airplanes result russian military aircrafts carrying military car ,Germany,1,0,0,0,0,0,0,0,0
413, honestly care guy internet th ,El Salvador,4,0,0,0,0,0,0,0,0
414,lyudmyla panchenko ukrainian artist spent weeks occupation alone bed ridden without f ,United States,1,0,1,0,0,0,0,0,0
415, polish authorities delivered tanks multiple launch rocket systems unmanned aerial vehicles ,Ukraine,0,0,0,0,0,0,0,0,0
416,still control despite repeated claims glory htt ,Poland,1,1,0,0,0,0,0,0,0
417, chinese russians mentality ,Ukraine,0,1,0,0,0,0,0,0,0
418,cat like whole today also little tired unconquered win ,United Kingdom,1,1,0,0,0,0,0,0,0
419,honored welcome grateful insight service ,Ukraine,2,1,0,0,0,0,0,0,0
420,russian forces conducted successful operation warehouse armed forces photo sho ,India,0,1,0,0,0,0,0,0,0
421, regulators held emergency meeting domestic foreign discuss could protect ,Mexico,0,0,0,0,0,0,0,0,0
422,soldiers killed surely another cost war would matter normal people russians though ,Germany,1,0,1,0,0,0,0,0,0
423,ukrainian security service russian agents planned shoot passenger plane russia belarus ,United Kingdom,0,0,1,0,0,0,0,0,0
424,watch exclusive army chief gen manoj pande amp talks border ,India,3,0,0,0,0,0,0,0,0
425,america send poison ivy even speak podium woman embarrassm ,United Kingdom,0,0,0,0,0,0,0,0,0
426,even japanese ready get mix ,United States,0,0,0,0,0,0,0,0,0
427,almost crap ,Gibraltar,2,0,0,0,0,0,0,0,0
428,negotiation process ukraine stuck due kiev desire play games russian foreign minister sergei lavrov ,Canada,1,1,0,0,0,0,0,0,0
429,gonna call ,Canada,1,1,0,0,0,0,0,0,0
430,,Sweden,2,1,0,0,0,0,0,0,0
431,catastrophic explosion claimed russian tank eastern front ,France,1,1,0,0,0,0,0,0,0
432,founded radio liberty claim chief general staff n federation gerasimov wounded near izyum ,Sweden,1,0,1,0,0,0,0,0,0
433,russia bombing need strong us leadership unify allies amp protect us crisis go ,United States,1,1,1,0,0,0,0,0,0
434,russians need realize regardless war ends monetarily responsible everything ,French Guiana,1,0,0,0,0,0,0,0,0
435,taste reaction socials information plan confiscate equipment n ,Italy,0,0,1,0,0,0,0,0,0
436,angelina jolie meeting displaced refugee kids lviv ukraine humanitarian trip war affected ukraine whic ,Philippines,1,2,0,0,0,0,0,0,0
437,odesa place may bank holidays parties replaced day curfew year ,Mexico,1,1,0,0,0,0,0,0,0
438,got russian military scared even tanks want go ,United States,1,1,0,0,0,0,0,0,0
439,update yesterday attack rus hq designed liquidate high value target chief g ,Canada,1,1,0,0,0,0,0,0,0
440,nuclear bluff must called russia simply trying gain time stave defeat cannot accept e ,Sweden,1,0,1,0,0,0,0,0,0
441,washing machine stealing army ,United States,1,0,0,0,0,0,0,0,0
442,year old boy sees world raped soldier front mother find ,Mexico,1,0,1,0,0,0,0,0,0
443,look saying anything mean ,South Africa,1,0,0,0,0,0,0,0,0
444,soldiers killed surely another cost war would matter normal people russians though ,Mexico,1,0,1,0,0,0,0,0,0
445,challenge attitude amp make sure guide policy war reconstructing amp integrating ,Germany,1,0,0,0,0,0,0,0,0
446,missiles launched cost usd billion could spent hospitals ,Mexico,1,1,1,0,0,0,0,0,0
447,watch minister wu exclusive interview via global public square discuss lessons ,Argentina,3,0,0,0,0,0,0,0,0
448, see ukraine flags standing genocideder ,Canada,3,1,0,0,0,0,0,0,0
449,celebrating lend lease deal glory ,Canada,1,1,0,0,0,0,0,0,0
450,catastrophic explosion claimed russian tank eastern front ,Canada,1,1,0,0,0,0,0,0,0
451,state robbery barbarian russia ,Romania,0,0,1,0,0,0,0,0,0
452,volunteers glory heroes ,Canada,1,1,0,0,0,0,0,0,0
453,fun night blocking troll accounts wannabe osint analysts seem understand know everything ,United States,1,0,0,0,0,0,0,0,0
454,azikhaleni bantana bam sent dr nelson aka money mandela world kidding world peace ,South Africa,0,0,0,0,0,0,0,0,0
455,catastrophic explosion claimed russian tank eastern front ,Ukraine,1,1,0,0,0,0,0,0,0
456,heroes glory ,Canada,1,1,0,0,0,0,0,0,0
457,go ukraine go sabotage beastie boys ,Croatia,0,2,0,0,0,0,0,0,0
458,nuclear bluff must called russia simply trying gain time stave defeat cannot accept e ,Ukraine,1,0,1,0,0,0,0,0,0
459,railway bridge destroyed kursk region later governor region said collapse railway bridg ,United States,1,0,0,0,0,0,0,0,0
460, us amp europe indispensable coexistence connection nation states ,Poland,1,1,0,0,0,0,0,0,0
461,year old boy sees world raped soldier front mother find ,Colombia,1,0,1,0,0,0,0,0,0
462,defenders rih drinkable water everything boiled consumption hydration key ,United States,1,0,0,0,0,0,0,0,0
463,sir read tweet please ,India,2,1,1,0,0,0,0,0,0
464,got russian military scared even tanks want go ,United States,1,1,0,0,0,0,0,0,0
465,yet another russian ka attack helicopter struck ukrainian stugna p atgm predictable results htt ,France,1,1,0,0,0,0,0,0,0
466,azerbaijan closed airspace russian military airplanes result russian military aircrafts carrying military car ,Costa Rica,1,0,0,0,0,0,0,0,0
467,governor belgorod region confirmed fire facility belonging ministry defens ,Sweden,1,0,1,0,0,0,0,0,0
468,worry putin preparing attack us bill gates pushing new global task force ,United Kingdom,0,1,0,0,0,0,0,0,0
469,soviet ammo ,Sweden,1,1,0,0,0,0,0,0,0
470,nice compilation glory ,Finland,1,1,0,0,0,0,0,0,0
471,still control despite repeated claims glory htt ,France,1,1,0,0,0,0,0,0,0
472,update reportedly photos said partially collapsed railway bridge region ,United States,1,0,1,0,0,0,0,0,0
473,ukraine war disaster ,Iraq,0,1,0,0,0,0,0,0,0
474,former presidents amp amp victor yushchenko former pm call ,Isle of Man,4,1,0,0,0,0,0,0,0
475, puppy reacts vladimir putin ,Kenya,0,0,0,1,0,0,0,0,0
476,turned old factory called troll farm spread disinformation target ,Indonesia,1,0,1,0,0,0,0,0,0
